5, 0.000000
11, 0.000000
17, 0.000000
23, 0.000000
29, 0.000000
35, 0.000000
41, 0.000000
47, 0.000000
53, 0.000000
59, 0.000000
65, 0.000000
71, 0.000000
77, 0.000000
83, 0.000000
89, 0.000000
95, 0.000000
101, 0.000000
107, 0.000000
113, 0.000000
119, 0.000000
125, 0.000000
131, 0.000000
137, 0.000000
143, 0.000000
149, 0.000000
155, 0.000000
161, 0.000000
167, 0.000000
173, 0.000000
179, 0.000000
185, 0.000000
191, 0.000000
197, 0.000000
203, 0.000000
209, 0.000000
215, 0.000000
221, 0.000000
227, 0.000000
233, 0.000000
239, 0.000000
245, 0.000000
251, 0.000000
257, 0.000000
263, 0.000000
269, 0.000000
275, 0.000000
281, 0.000000
287, 0.000000
293, 0.000000
299, 0.000000
305, 0.000000
311, 0.000000
317, 0.000000
323, 0.000000
329, 0.000000
335, 0.000000
341, 0.000000
347, 0.000000
353, 0.000000
359, 0.000000
365, 0.000000
371, 0.000000
377, 0.000000
383, 0.000000
389, 0.000000
395, 0.000000
401, 0.000000
407, 0.000000
413, 0.000000
419, 0.000000
425, 0.000000
431, 0.000000
437, 0.000000
443, 0.000000
449, 0.000000
455, 0.000000
461, 0.000000
467, 0.000000
473, 0.000000
479, 0.000000
485, 0.000000
491, 0.000000
497, 0.000000
503, 0.000000
509, 0.000000
515, 0.000000
521, 0.000000
527, 0.000000
533, 0.000000
539, 0.000000
545, 0.000000
551, 0.000000
557, 0.000000
563, 0.000000
569, 0.000000
575, 0.000000
581, 0.000000
587, 0.000000
593, 0.000000
599, 0.000000
